t,mx,my,mz,mxb,myb,mzb 
1.5129426278933E13,20.549011,27.832031,451.268,1.0238647,68.74237,496.78802
1.5129446420535E13,18.695068,28.678894,451.7807,1.0238647,68.74237,496.78802
1.5129466562136E13,18.692017,28.660583,451.78833,1.0238647,68.74237,496.78802
1.5129486703738E13,20.050049,26.986694,451.77765,1.0238647,68.74237,496.78802
1.512950684534E13,20.050049,27.656555,451.4496,1.0238647,68.74237,496.78802
1.5129526986941E13,20.028687,27.656555,451.41144,1.0238647,68.74237,496.78802
1.5129547128543E13,19.654846,27.778625,450.7492,1.0238647,68.74237,496.78802
1.5129567270144E13,19.013977,29.385376,450.43335,1.0238647,68.74237,496.78802
1.5129587411746E13,19.11621,29.385376,450.46844,1.0238647,68.74237,496.78802
1.5129607553347E13,20.010376,29.26941,450.7721,1.0238647,68.74237,496.78802
1.5129627694949E13,19.7052,28.347778,450.7721,1.0238647,68.74237,496.78802
1.5129647836551E13,19.778442,28.42102,450.65308,1.0238647,68.74237,496.78802
1.5129667978152E13,20.196533,28.681946,449.95117,1.0238647,68.74237,496.78802
1.5129688119754E13,20.050049,27.656555,450.0946,1.0238647,68.74237,496.78802
1.5129708261355E13,19.798279,28.031921,450.27924,1.0238647,68.74237,496.78802
1.5129728402957E13,18.832397,29.629517,451.3382,1.0238647,68.74237,496.78802
1.5129748544558E13,19.532776,29.211426,452.29645,1.0238647,68.74237,496.78802
1.512976868616E13,19.60907,29.133606,452.07062,1.0238647,68.74237,496.78802
1.5129788827761E13,19.996643,28.504944,451.24207,1.0238647,68.74237,496.78802
1.5129808969363E13,20.396423,27.31018,451.11084,1.0238647,68.74237,496.78802
1.5129829110965E13,20.259094,27.902222,451.15662,1.0238647,68.74237,496.78802
1.5129849252566E13,20.018005,29.22821,451.41907,1.0238647,68.74237,496.78802
1.5129869394168E13,20.396423,28.347778,451.78833,1.0238647,68.74237,496.78802
1.5129889535769E13,20.396423,28.556824,451.78833,1.0238647,68.74237,496.78802
1.5129909677371E13,20.341492,28.660583,451.52435,1.0238647,68.74237,496.78802
1.5129929818972E13,20.223999,27.82898,450.94147,1.0238647,68.74237,496.78802
1.5129949960574E13,19.747925,28.422546,451.29242,1.0238647,68.74237,496.78802
1.5129970102176E13,19.325256,29.5578,451.60217,1.0238647,68.74237,496.78802
1.5129990243777E13,20.223999,29.5578,450.94147,1.0238647,68.74237,496.78802
1.5130010385379E13,20.089722,29.15802,451.0727,1.0238647,68.74237,496.78802
1.513003052698E13,20.550537,28.92456,451.54572,1.0238647,68.74237,496.78802
1.5130050668582E13,21.606445,29.5578,451.9577,1.0238647,68.74237,496.78802
1.5130070810183E13,20.79773,29.336548,451.4557,1.0238647,68.74237,496.78802
1.5130090951785E13,18.812561,29.187012,450.91858,1.0238647,68.74237,496.78802
1.5130111093386E13,17.63153,29.385376,451.11084,1.0238647,68.74237,496.78802
1.5130131234988E13,18.353271,28.822327,451.03302,1.0238647,68.74237,496.78802
1.513015137659E13,19.104004,27.931213,451.6571,1.0238647,68.74237,496.78802
1.5130171518191E13,19.013977,27.656555,452.46582,1.0238647,68.74237,496.78802
1.5130191659793E13,19.882202,28.35083,452.12555,1.0238647,68.74237,496.78802
1.5130211801394E13,20.742798,29.73938,452.13318,1.0238647,68.74237,496.78802
1.5130231942996E13,20.742798,30.421448,452.46582,1.0238647,68.74237,496.78802
1.5130252084597E13,20.176697,29.478455,452.46582,1.0238647,68.74237,496.78802
1.5130272226199E13,20.462036,28.692627,452.2812,1.0238647,68.74237,496.78802
1.5130292367801E13,21.087646,28.692627,452.12708,1.0238647,68.74237,496.78802
1.5130312509402E13,20.378113,29.400635,451.83105,1.0238647,68.74237,496.78802
1.5130332651004E13,19.064331,29.699707,451.61896,1.0238647,68.74237,496.78802
1.5130352792605E13,18.495178,29.5578,451.61896,1.0238647,68.74237,496.78802
1.5130372934207E13,19.683838,29.016113,452.78625,1.0238647,68.74237,496.78802
1.5130393075808E13,19.744873,29.994202,452.42004,1.0238647,68.74237,496.78802
1.513041321741E13,19.358826,30.767822,451.78833,1.0238647,68.74237,496.78802
1.5130433359011E13,19.358826,28.231812,451.11237,1.0238647,68.74237,496.78802
1.5130453500613E13,19.242859,29.154968,452.92053,1.0238647,68.74237,496.78802
1.5130473642215E13,19.186401,30.249023,453.99017,1.0238647,68.74237,496.78802
1.5130493783816E13,20.651245,29.515076,453.51257,1.0238647,68.74237,496.78802
1.5130513925418E13,20.283508,28.234863,452.59552,1.0238647,68.74237,496.78802
1.5130534067019E13,19.877625,27.82898,452.29645,1.0238647,68.74237,496.78802
1.5130554208621E13,19.747925,29.76532,452.17133,1.0238647,68.74237,496.78802
1.5130574350222E13,19.7052,27.83966,453.13873,1.0238647,68.74237,496.78802
1.5130594491824E13,19.7052,26.965332,453.48206,1.0238647,68.74237,496.78802
1.5130614633426E13,19.296265,28.46222,451.74713,1.0238647,68.74237,496.78802
1.5130634775027E13,20.272827,29.136658,451.81427,1.0238647,68.74237,496.78802
1.5130654916629E13,20.568848,29.211426,451.9577,1.0238647,68.74237,496.78802
1.513067505823E13,19.137573,28.352356,451.3977,1.0238647,68.74237,496.78802
1.5130695199832E13,19.412231,28.175354,451.56097,1.0238647,68.74237,496.78802
1.5130715341433E13,19.532776,28.175354,451.61896,1.0238647,68.74237,496.78802
1.5130735483035E13,20.431519,28.474426,452.50244,1.0238647,68.74237,496.78802
1.5130755624636E13,18.922424,27.471924,451.90277,1.0238647,68.74237,496.78802
1.5130775766238E13,18.667603,27.31018,451.78833,1.0238647,68.74237,496.78802
1.513079590784E13,20.239258,28.565979,451.78833,1.0238647,68.74237,496.78802
1.5130816049441E13,20.709229,29.943848,451.48315,1.0238647,68.74237,496.78802
1.5130836191043E13,20.742798,30.0766,451.4496,1.0238647,68.74237,496.78802
1.5130856332644E13,19.75708,29.090881,451.4496,1.0238647,68.74237,496.78802
1.5130876474246E13,20.358276,28.3844,451.77002,1.0238647,68.74237,496.78802
1.5130896615847E13,20.396423,28.347778,451.78833,1.0238647,68.74237,496.78802
1.5130916757449E13,20.909119,28.51715,452.96326,1.0238647,68.74237,496.78802
1.5130936899051E13,19.721985,29.029846,452.47498,1.0238647,68.74237,496.78802
1.5130957040652E13,19.699097,29.032898,452.45514,1.0238647,68.74237,496.78802
1.5130977182254E13,19.39392,28.707886,451.81427,1.0238647,68.74237,496.78802
1.5130997323855E13,20.568848,29.211426,452.6352,1.0238647,68.74237,496.78802
1.5131017456E13,20.558167,29.240417,452.5299,1.0238647,68.74237,496.78802
1.5131037597601E13,20.335388,29.66919,450.80872,1.0238647,68.74237,496.78802
1.5131057739203E13,19.532776,28.866577,451.2802,1.0238647,68.74237,496.78802
1.5131077880804E13,19.532776,28.797913,451.38092,1.0238647,68.74237,496.78802
1.5131098022406E13,19.551086,28.231812,452.13013,1.0238647,68.74237,496.78802
1.5131118164008E13,19.7052,28.692627,450.7721,1.0238647,68.74237,496.78802
1.5131138305609E13,19.584656,28.668213,450.9842,1.0238647,68.74237,496.78802
1.5131158447211E13,18.943787,28.520203,452.34833,1.0238647,68.74237,496.78802
1.5131178588812E13,19.532776,28.520203,452.6352,1.0238647,68.74237,496.78802
1.5131198730414E13,19.470215,28.335571,452.21405,1.0238647,68.74237,496.78802
1.5131218872015E13,19.316101,27.679443,450.52032,1.0238647,68.74237,496.78802
1.5131239013617E13,19.877625,28.520203,451.61896,1.0238647,68.74237,496.78802
1.5131259155219E13,19.839478,28.482056,451.35956,1.0238647,68.74237,496.78802
1.513127929682E13,19.625854,28.663635,450.82245,1.0238647,68.74237,496.78802
1.5131299438422E13,19.358826,29.730225,452.12708,1.0238647,68.74237,496.78802
1.5131319580023E13,19.62738,29.640198,451.77612,1.0238647,68.74237,496.78802
1.5131339721625E13,20.210266,29.292297,450.9552,1.0238647,68.74237,496.78802
1.5131359863226E13,19.7052,29.039001,451.4496,1.0238647,68.74237,496.78802
1.5131380004828E13,19.651794,28.985596,451.50146,1.0238647,68.74237,496.78802
1.5131400146429E13,19.638062,28.866577,450.99487,1.0238647,68.74237,496.78802
1.5131420288031E13,19.877625,28.866577,449.5865,1.0238647,68.74237,496.78802
1.5131440429633E13,20.11261,28.747559,450.51422,1.0238647,68.74237,496.78802
1.5131460571234E13,20.448303,28.15857,452.17896,1.0238647,68.74237,496.78802
1.5131480712836E13,20.223999,27.48413,451.9577,1.0238647,68.74237,496.78802
1.5131500854437E13,19.825745,28.012085,451.82953,1.0238647,68.74237,496.78802
1.5131520996039E13,19.320679,28.866577,451.3565,1.0238647,68.74237,496.78802
1.513154113764E13,19.532776,28.866577,450.94147,1.0238647,68.74237,496.78802
1.5131561279242E13,19.89746,28.205872,451.30157,1.0238647,68.74237,496.78802
1.5131581420844E13,20.173645,28.125,451.86157,1.0238647,68.74237,496.78802
1.5131601562445E13,19.877625,29.211426,451.9577,1.0238647,68.74237,496.78802
1.5131621704047E13,20.118713,28.004456,452.1942,1.0238647,68.74237,496.78802
1.5131641845648E13,19.33899,27.836609,451.1139,1.0238647,68.74237,496.78802
1.513166198725E13,18.148804,29.211426,449.5865,1.0238647,68.74237,496.78802
1.5131682128851E13,19.111633,28.598022,450.70343,1.0238647,68.74237,496.78802
1.5131702270453E13,19.961548,28.617859,451.52893,1.0238647,68.74237,496.78802
1.5131722412054E13,19.877625,29.211426,451.2802,1.0238647,68.74237,496.78802
1.5131742553656E13,19.499207,28.45459,451.651,1.0238647,68.74237,496.78802
1.5131762695258E13,19.851685,27.923584,451.30615,1.0238647,68.74237,496.78802
1.5131782836859E13,20.396423,28.001404,450.7721,1.0238647,68.74237,496.78802
1.5131802978461E13,19.276428,28.712463,451.27106,1.0238647,68.74237,496.78802
1.5131823120062E13,19.6167,28.292847,450.7202,1.0238647,68.74237,496.78802
1.5131843261664E13,20.396423,27.656555,450.0946,1.0238647,68.74237,496.78802
1.5131863403265E13,20.069885,28.198242,451.05438,1.0238647,68.74237,496.78802
1.5131883544867E13,19.659424,28.302002,451.19324,1.0238647,68.74237,496.78802
1.5131903686469E13,19.532776,28.175354,450.94147,1.0238647,68.74237,496.78802
1.513192382807E13,19.415283,28.289795,450.82855,1.0238647,68.74237,496.78802
1.5131943969672E13,19.010925,29.15802,449.97864,1.0238647,68.74237,496.78802
1.5131964111273E13,18.841553,29.5578,449.5865,1.0238647,68.74237,496.78802
1.5131984252875E13,19.699097,28.69873,450.90942,1.0238647,68.74237,496.78802
1.5132004394476E13,19.682312,28.224182,451.81122,1.0238647,68.74237,496.78802
1.5132024536078E13,19.532776,28.175354,451.9577,1.0238647,68.74237,496.78802
1.5132044677679E13,18.882751,28.823853,451.57623,1.0238647,68.74237,496.78802
1.5132064819281E13,19.184875,29.039001,451.7044,1.0238647,68.74237,496.78802
1.5132084960883E13,19.358826,29.039001,451.78833,1.0238647,68.74237,496.78802
1.5132105102484E13,18.811035,28.764343,450.71716,1.0238647,68.74237,496.78802
1.5132125244086E13,19.076538,28.555298,450.3006,1.0238647,68.74237,496.78802
1.5132145385687E13,19.186401,28.520203,450.26398,1.0238647,68.74237,496.78802
1.5132165527289E13,19.903564,28.37677,451.2497,1.0238647,68.74237,496.78802
1.513218566889E13,20.480347,27.915955,451.02844,1.0238647,68.74237,496.78802
1.5132205810492E13,20.568848,27.82898,450.94147,1.0238647,68.74237,496.78802
1.5132225952094E13,19.815063,29.789734,450.20294,1.0238647,68.74237,496.78802
1.5132246093695E13,19.554138,28.123474,449.65363,1.0238647,68.74237,496.78802
1.5132266235297E13,19.532776,27.82898,449.5865,1.0238647,68.74237,496.78802
1.5132286376898E13,20.162964,28.144836,450.82397,1.0238647,68.74237,496.78802
1.51323065185E13,20.695496,28.959656,450.48065,1.0238647,68.74237,496.78802
1.5132326660101E13,20.742798,29.039001,450.43335,1.0238647,68.74237,496.78802
1.5132346801703E13,20.080566,28.378296,450.75684,1.0238647,68.74237,496.78802
1.5132366943304E13,19.721985,28.674316,451.73645,1.0238647,68.74237,496.78802
1.5132387084906E13,19.7052,28.692627,451.78833,1.0238647,68.74237,496.78802
1.5132407226508E13,20.562744,29.206848,448.9273,1.0238647,68.74237,496.78802
1.5132427368109E13,20.568848,28.869629,450.58594,1.0238647,68.74237,496.78802
1.5132447509711E13,20.541382,28.833008,450.59204,1.0238647,68.74237,496.78802
1.5132467651312E13,19.316101,27.326965,450.1358,1.0238647,68.74237,496.78802
1.5132487792914E13,18.148804,27.82898,451.2802,1.0238647,68.74237,496.78802
1.5132507934515E13,18.299866,27.914429,451.30157,1.0238647,68.74237,496.78802
1.5132528076117E13,20.466614,29.159546,451.61896,1.0238647,68.74237,496.78802
1.5132548217719E13,19.186401,28.520203,451.61896,1.0238647,68.74237,496.78802
1.513256835932E13,19.309998,28.572083,451.56708,1.0238647,68.74237,496.78802
1.5132588500922E13,20.396423,28.999329,451.1505,1.0238647,68.74237,496.78802
1.5132608642523E13,20.396423,28.692627,451.4496,1.0238647,68.74237,496.78802
1.5132628784125E13,20.126343,28.617859,451.4267,1.0238647,68.74237,496.78802
1.5132648925726E13,18.655396,28.22876,451.07117,1.0238647,68.74237,496.78802
1.5132669067328E13,19.532776,28.520203,449.92523,1.0238647,68.74237,496.78802
1.5132689208929E13,19.689941,28.73993,450.0183,1.0238647,68.74237,496.78802
1.5132709350531E13,20.262146,29.328918,450.7614,1.0238647,68.74237,496.78802
1.5132729492133E13,19.7052,27.656555,452.12708,1.0238647,68.74237,496.78802
1.5132749633734E13,19.7052,27.888489,451.89972,1.0238647,68.74237,496.78802
1.5132769775336E13,19.94629,28.692627,450.95367,1.0238647,68.74237,496.78802
1.5132789916937E13,20.742798,28.692627,450.43335,1.0238647,68.74237,496.78802
1.5132810058539E13,20.513916,28.463745,450.83618,1.0238647,68.74237,496.78802
1.513283020014E13,20.11261,28.063965,451.7273,1.0238647,68.74237,496.78802
1.5132850341742E13,20.742798,28.692627,451.11084,1.0238647,68.74237,496.78802
1.5132870483344E13,20.846558,28.271484,451.52435,1.0238647,68.74237,496.78802
1.5132890624945E13,20.709229,27.793884,452.51923,1.0238647,68.74237,496.78802
1.5132910766547E13,19.877625,28.866577,452.6352,1.0238647,68.74237,496.78802
1.5132930908148E13,19.996643,28.390503,451.70288,1.0238647,68.74237,496.78802
1.513295104975E13,19.92035,27.54364,450.46082,1.0238647,68.74237,496.78802
1.5132971191351E13,19.358826,27.656555,451.4496,1.0238647,68.74237,496.78802
1.5132991332953E13,19.55719,27.85492,451.3855,1.0238647,68.74237,496.78802
1.5133011474554E13,19.741821,28.579712,451.149,1.0238647,68.74237,496.78802
1.5133031616156E13,19.532776,29.211426,450.94147,1.0238647,68.74237,496.78802
1.5133051757758E13,19.752502,28.549194,451.0147,1.0238647,68.74237,496.78802
1.5133071899359E13,20.19806,28.251648,450.96588,1.0238647,68.74237,496.78802
1.5133092040961E13,20.396423,29.039001,450.7721,1.0238647,68.74237,496.78802
1.5133112182562E13,19.59076,28.877258,450.3006,1.0238647,68.74237,496.78802
1.5133132324164E13,19.073486,28.61023,450.47302,1.0238647,68.74237,496.78802
1.5133152465765E13,19.532776,28.520203,451.2802,1.0238647,68.74237,496.78802
1.5133172607367E13,19.706726,28.520203,451.1093,1.0238647,68.74237,496.78802
1.5133192748969E13,19.612122,28.78418,450.85602,1.0238647,68.74237,496.78802
1.513321289057E13,19.358826,29.039001,450.7721,1.0238647,68.74237,496.78802
1.5133233032172E13,19.641113,28.565979,451.79138,1.0238647,68.74237,496.78802
