t,mx,my,mz,mxb,myb,mzb 
1.561306642592E13,-7.260132,57.040405,439.9353,1.0238647,68.74237,496.78802
1.5613086567522E13,-7.3272705,56.575012,440.1306,1.0238647,68.74237,496.78802
1.5613106709123E13,-7.6400757,55.760193,441.18652,1.0238647,68.74237,496.78802
1.5613126850725E13,-7.951355,55.65796,442.305,1.0238647,68.74237,496.78802
1.5613146992326E13,-7.36084,56.396484,441.87164,1.0238647,68.74237,496.78802
1.5613167133928E13,-7.104492,56.851196,441.214,1.0238647,68.74237,496.78802
1.5613187275529E13,-7.7789307,56.176758,441.1194,1.0238647,68.74237,496.78802
1.5613207417131E13,-7.046509,55.60608,440.88135,1.0238647,68.74237,496.78802
1.5613227558733E13,-6.3064575,54.882813,439.54468,1.0238647,68.74237,496.78802
1.5613247700334E13,-6.3949585,54.79431,438.41095,1.0238647,68.74237,496.78802
1.5613267841936E13,-6.6619873,54.170227,439.19678,1.0238647,68.74237,496.78802
1.5613287983537E13,-7.736206,53.30963,440.3839,1.0238647,68.74237,496.78802
1.5613308125139E13,-8.470154,53.06549,440.78217,1.0238647,68.74237,496.78802
1.561332826674E13,-7.701111,53.25775,441.34674,1.0238647,68.74237,496.78802
1.5613348408342E13,-7.876587,53.805542,441.6046,1.0238647,68.74237,496.78802
1.5613368549944E13,-8.470154,54.10309,441.45813,1.0238647,68.74237,496.78802
1.5613388691545E13,-7.2250366,54.10309,440.8493,1.0238647,68.74237,496.78802
1.5613408833147E13,-7.032776,54.10309,439.61182,1.0238647,68.74237,496.78802
1.5613428974748E13,-7.432556,54.10309,439.08844,1.0238647,68.74237,496.78802
1.561344911635E13,-6.654358,54.881287,440.06958,1.0238647,68.74237,496.78802
1.5613469257951E13,-7.3623657,55.767822,439.94446,1.0238647,68.74237,496.78802
1.5613489399553E13,-7.951355,56.004333,439.59656,1.0238647,68.74237,496.78802
1.5613509541154E13,-6.8832397,54.934692,440.17944,1.0238647,68.74237,496.78802
1.5613529682756E13,-7.1243286,54.93164,439.96887,1.0238647,68.74237,496.78802
1.5613549824358E13,-7.432556,55.13916,439.76593,1.0238647,68.74237,496.78802
1.5613569965959E13,-7.307434,56.27594,440.63263,1.0238647,68.74237,496.78802
1.5613590107561E13,-7.775879,55.40619,439.94293,1.0238647,68.74237,496.78802
1.5613610249162E13,-7.951355,54.966736,439.59656,1.0238647,68.74237,496.78802
1.5613630390764E13,-7.1487427,54.966736,438.02338,1.0238647,68.74237,496.78802
1.5613650532365E13,-6.9137573,56.32782,439.4333,1.0238647,68.74237,496.78802
1.5613670673967E13,-6.9137573,56.695557,439.9353,1.0238647,68.74237,496.78802
1.5613690815569E13,-6.6329956,54.71649,440.4892,1.0238647,68.74237,496.78802
1.561371095717E13,-7.5775146,54.9942,440.7547,1.0238647,68.74237,496.78802
1.5613731098772E13,-7.7789307,55.13916,440.78217,1.0238647,68.74237,496.78802
1.5613751240373E13,-5.845642,55.584717,440.92865,1.0238647,68.74237,496.78802
1.5613771381975E13,-5.834961,55.355835,439.4699,1.0238647,68.74237,496.78802
1.5613791523576E13,-5.8776855,55.31311,439.2578,1.0238647,68.74237,496.78802
1.5613811665178E13,-6.814575,57.185364,440.78827,1.0238647,68.74237,496.78802
1.5613831806779E13,-6.2805176,56.118774,439.70947,1.0238647,68.74237,496.78802
1.5613851948381E13,-6.222534,56.004333,439.59656,1.0238647,68.74237,496.78802
1.5613872089983E13,-6.222534,55.67627,439.91852,1.0238647,68.74237,496.78802
1.5613892231584E13,-6.8862915,56.652832,440.91187,1.0238647,68.74237,496.78802
1.5613912373186E13,-6.9137573,56.695557,440.95154,1.0238647,68.74237,496.78802
1.5613932514787E13,-6.2301636,55.66864,439.9475,1.0238647,68.74237,496.78802
1.5613952656389E13,-5.3588867,55.830383,439.08844,1.0238647,68.74237,496.78802
1.561397279799E13,-5.357361,55.838013,439.1098,1.0238647,68.74237,496.78802
1.5613992939592E13,-5.213928,56.36444,440.2481,1.0238647,68.74237,496.78802
1.5614013081194E13,-6.05011,56.86798,439.4272,1.0238647,68.74237,496.78802
1.5614033222795E13,-6.1019897,56.96106,439.3982,1.0238647,68.74237,496.78802
1.5614053364397E13,-6.7459106,58.410645,438.95874,1.0238647,68.74237,496.78802
1.5614073505998E13,-4.6676636,58.250427,439.4272,1.0238647,68.74237,496.78802
1.56140936476E13,-4.811096,58.106995,439.28833,1.0238647,68.74237,496.78802
1.5614113789201E13,-5.886841,56.86798,438.23395,1.0238647,68.74237,496.78802
1.5614133930803E13,-4.6676636,56.86798,439.4272,1.0238647,68.74237,496.78802
1.5614154072404E13,-4.5913696,56.944275,439.3036,1.0238647,68.74237,496.78802
1.5614174214006E13,-4.0374756,57.49817,438.52692,1.0238647,68.74237,496.78802
1.5614194355608E13,-3.4576416,58.078003,438.24158,1.0238647,68.74237,496.78802
1.5614214497209E13,-3.7872314,57.6828,438.43536,1.0238647,68.74237,496.78802
1.5614234638811E13,-4.937744,55.967712,439.2929,1.0238647,68.74237,496.78802
1.5614254780412E13,-3.9749146,55.830383,439.4272,1.0238647,68.74237,496.78802
1.5614274922014E13,-4.2175293,56.071472,439.27002,1.0238647,68.74237,496.78802
1.5614295063615E13,-4.7561646,57.03888,438.6673,1.0238647,68.74237,496.78802
1.5614315205217E13,-3.9749146,57.559204,438.41095,1.0238647,68.74237,496.78802
1.5614335346819E13,-3.8330078,57.606506,438.739,1.0238647,68.74237,496.78802
1.561435548842E13,-3.5079956,57.781982,439.54773,1.0238647,68.74237,496.78802
1.5614375630022E13,-3.630066,57.90558,439.4272,1.0238647,68.74237,496.78802
1.5614395771623E13,-3.465271,57.96051,438.94043,1.0238647,68.74237,496.78802
1.5614415913225E13,-2.708435,58.02002,438.41248,1.0238647,68.74237,496.78802
1.5614436054826E13,-1.9012451,57.90558,439.4272,1.0238647,68.74237,496.78802
1.5614456196428E13,-2.6535034,57.90558,438.93738,1.0238647,68.74237,496.78802
1.5614476338029E13,-3.5858154,57.644653,438.96484,1.0238647,68.74237,496.78802
1.5614496479631E13,-2.9388428,57.214355,440.44342,1.0238647,68.74237,496.78802
1.5614516621233E13,-3.9215088,57.35321,439.61945,1.0238647,68.74237,496.78802
1.5614536762834E13,-4.853821,57.19757,438.62457,1.0238647,68.74237,496.78802
1.5614556904436E13,-4.1488647,56.695557,438.91907,1.0238647,68.74237,496.78802
1.5614577046037E13,-4.536438,58.01239,438.6917,1.0238647,68.74237,496.78802
1.5614597187639E13,-4.4540405,58.914185,438.8031,1.0238647,68.74237,496.78802
1.561461732924E13,-3.8024902,58.078003,439.2578,1.0238647,68.74237,496.78802
1.5614637470842E13,-4.652405,57.737732,438.92517,1.0238647,68.74237,496.78802
1.5614657612444E13,-5.531311,56.861877,439.09454,1.0238647,68.74237,496.78802
1.5614677754045E13,-5.531311,56.349182,439.59656,1.0238647,68.74237,496.78802
1.5614697895647E13,-5.3466797,56.533813,438.8733,1.0238647,68.74237,496.78802
1.5614718037248E13,-5.5664063,56.695557,438.6139,1.0238647,68.74237,496.78802
1.561473817885E13,-5.8776855,56.695557,438.91907,1.0238647,68.74237,496.78802
1.5614758320451E13,-5.9783936,56.59485,439.01825,1.0238647,68.74237,496.78802
1.5614778462053E13,-5.6411743,55.49774,438.68866,1.0238647,68.74237,496.78802
1.5614798603654E13,-5.3588867,54.79431,438.41095,1.0238647,68.74237,496.78802
1.5614818745256E13,-6.0043335,55.007935,438.8321,1.0238647,68.74237,496.78802
1.5614838886858E13,-6.3949585,55.358887,438.8733,1.0238647,68.74237,496.78802
1.5614859028459E13,-6.3949585,55.485535,438.7497,1.0238647,68.74237,496.78802
1.5614879170061E13,-5.935669,56.404114,438.5254,1.0238647,68.74237,496.78802
1.5614899311662E13,-7.1136475,55.693054,438.64136,1.0238647,68.74237,496.78802
1.5614919453264E13,-7.7789307,55.13916,438.7497,1.0238647,68.74237,496.78802
1.5614939594865E13,-7.167053,55.99518,438.3911,1.0238647,68.74237,496.78802
1.5614959736467E13,-7.5393677,56.474304,438.6093,1.0238647,68.74237,496.78802
1.5614979878069E13,-7.7789307,56.523132,438.7497,1.0238647,68.74237,496.78802
1.561500001967E13,-6.6101074,56.910706,438.62305,1.0238647,68.74237,496.78802
1.5615020161272E13,-5.958557,54.655457,438.06152,1.0238647,68.74237,496.78802
1.5615040302873E13,-5.8776855,53.92914,437.90283,1.0238647,68.74237,496.78802
1.5615060444475E13,-5.4656982,54.066467,438.84583,1.0238647,68.74237,496.78802
1.5615080586076E13,-6.338501,52.842712,438.1302,1.0238647,68.74237,496.78802
1.5615100727678E13,-6.5689087,52.54669,437.90283,1.0238647,68.74237,496.78802
1.5615120869279E13,-6.713867,54.138184,437.76245,1.0238647,68.74237,496.78802
1.5615141010881E13,-6.1523438,52.679443,438.31177,1.0238647,68.74237,496.78802
1.5615161152483E13,-6.05011,52.374268,438.41095,1.0238647,68.74237,496.78802
1.5615181294084E13,-6.9641113,52.677917,439.0091,1.0238647,68.74237,496.78802
1.5615201435686E13,-4.9209595,53.338623,437.87537,1.0238647,68.74237,496.78802
1.5615221577287E13,-4.6676636,53.411865,437.73346,1.0238647,68.74237,496.78802
1.5615241718889E13,-7.5408936,52.13318,437.73346,1.0238647,68.74237,496.78802
1.561526186049E13,-6.6452026,50.89264,439.1632,1.0238647,68.74237,496.78802
1.5615282002092E13,-6.5689087,50.81787,439.2578,1.0238647,68.74237,496.78802
1.5615302143694E13,-5.5664063,52.15454,438.93127,1.0238647,68.74237,496.78802
1.5615322285295E13,-6.378174,50.675964,439.0854,1.0238647,68.74237,496.78802
1.5615342426897E13,-6.3949585,50.645447,439.08844,1.0238647,68.74237,496.78802
1.5615362568498E13,-7.759094,51.67694,439.76898,1.0238647,68.74237,496.78802
1.56153827101E13,-5.531311,51.164246,439.9353,1.0238647,68.74237,496.78802
1.5615402851701E13,-5.5252075,51.156616,439.90326,1.0238647,68.74237,496.78802
1.5615422993303E13,-5.404663,50.964355,439.1159,1.0238647,68.74237,496.78802
1.5615443134904E13,-6.222534,50.473022,439.59656,1.0238647,68.74237,496.78802
1.5615463276506E13,-6.237793,50.543213,439.50043,1.0238647,68.74237,496.78802
1.5615483418108E13,-6.3461304,51.35193,438.45978,1.0238647,68.74237,496.78802
1.5615503559709E13,-5.8776855,51.509094,438.91907,1.0238647,68.74237,496.78802
1.5615523701311E13,-5.92041,51.38092,439.0869,1.0238647,68.74237,496.78802
1.5615543842912E13,-6.0791016,50.80719,440.0879,1.0238647,68.74237,496.78802
1.5615563984514E13,-5.1849365,52.893066,438.91907,1.0238647,68.74237,496.78802
1.5615584126115E13,-5.1574707,52.864075,438.94806,1.0238647,68.74237,496.78802
1.5615604267717E13,-4.951477,52.656555,438.90533,1.0238647,68.74237,496.78802
1.5615624409319E13,-4.6676636,52.374268,438.0722,1.0238647,68.74237,496.78802
1.561564455092E13,-4.7042847,52.191162,438.39417,1.0238647,68.74237,496.78802
1.5615664692522E13,-4.9575806,51.46942,439.48364,1.0238647,68.74237,496.78802
1.5615684834123E13,-5.3588867,51.33667,439.08844,1.0238647,68.74237,496.78802
1.5615704975725E13,-5.053711,51.90277,439.1327,1.0238647,68.74237,496.78802
1.5615725117326E13,-4.1488647,53.12195,439.34937,1.0238647,68.74237,496.78802
1.5615745258928E13,-4.1488647,51.85547,439.59656,1.0238647,68.74237,496.78802
1.5615765400529E13,-4.0481567,51.85547,439.299,1.0238647,68.74237,496.78802
1.5615785542131E13,-3.4820557,52.391052,438.47656,1.0238647,68.74237,496.78802
1.5615805683733E13,-2.7648926,53.58429,438.24158,1.0238647,68.74237,496.78802
1.5615825825334E13,-3.1173706,52.764893,438.70087,1.0238647,68.74237,496.78802
1.5615845966936E13,-3.4362793,51.28479,439.23798,1.0238647,68.74237,496.78802
1.5615866108537E13,-2.7648926,51.509094,438.58032,1.0238647,68.74237,496.78802
1.5615886250139E13,-3.0303955,52.43225,438.83972,1.0238647,68.74237,496.78802
1.561590639174E13,-3.4576416,53.10669,438.8565,1.0238647,68.74237,496.78802
1.5615926533342E13,-3.4576416,51.85547,438.24158,1.0238647,68.74237,496.78802
1.5615946674944E13,-2.871704,51.41449,438.6734,1.0238647,68.74237,496.78802
1.5615966816545E13,-1.3931274,50.741577,439.33258,1.0238647,68.74237,496.78802
1.5615986958147E13,-0.5187988,50.645447,439.4272,1.0238647,68.74237,496.78802
1.5616007099748E13,-0.7614136,51.693726,439.50653,1.0238647,68.74237,496.78802
1.561602724135E13,-0.70495605,51.893616,439.27155,1.0238647,68.74237,496.78802
1.5616047382951E13,-0.3463745,50.81787,438.91907,1.0238647,68.74237,496.78802
1.5616067524553E13,-0.25787354,51.786804,439.69727,1.0238647,68.74237,496.78802
1.5616087666154E13,-0.44555664,51.53961,439.46686,1.0238647,68.74237,496.78802
1.5616107807756E13,-0.69122314,50.473022,438.58032,1.0238647,68.74237,496.78802
1.5616127949358E13,-1.1703491,50.759888,438.8626,1.0238647,68.74237,496.78802
1.5616148090959E13,-0.57525635,51.383972,439.66675,1.0238647,68.74237,496.78802
1.5616168232561E13,0.17242432,51.683044,440.10468,1.0238647,68.74237,496.78802
1.5616188374162E13,-1.1688232,51.78528,438.99384,1.0238647,68.74237,496.78802
1.5616208515764E13,-0.5950928,51.64337,439.07013,1.0238647,68.74237,496.78802
1.5616228657365E13,0.3463745,51.509094,439.59656,1.0238647,68.74237,496.78802
1.5616248798967E13,-0.09765625,51.730347,439.1632,1.0238647,68.74237,496.78802
1.5616268940569E13,0.21972656,52.194214,439.4745,1.0238647,68.74237,496.78802
1.561628908217E13,0.5187988,52.374268,439.76593,1.0238647,68.74237,496.78802
1.5616309223772E13,-0.30822754,53.43628,438.9572,1.0238647,68.74237,496.78802
1.5616329365373E13,-0.45166016,53.44696,438.81683,1.0238647,68.74237,496.78802
1.5616349506975E13,-0.3463745,53.237915,438.91907,1.0238647,68.74237,496.78802
1.5616369648576E13,-0.09613037,53.738403,439.16626,1.0238647,68.74237,496.78802
1.5616389790178E13,0.0,53.92914,440.0116,1.0238647,68.74237,496.78802
1.5616409931779E13,0.0,53.92914,440.27405,1.0238647,68.74237,496.78802
1.5616430073381E13,-0.79956055,53.92914,440.01465,1.0238647,68.74237,496.78802
1.5616450214983E13,-0.49591064,54.470825,439.4043,1.0238647,68.74237,496.78802
1.5616470356584E13,-0.3463745,54.62036,439.2578,1.0238647,68.74237,496.78802
1.5616490498186E13,-1.4694214,53.21808,438.43384,1.0238647,68.74237,496.78802
1.5616510639787E13,-1.4434814,53.46222,437.6831,1.0238647,68.74237,496.78802
1.5616530781389E13,-1.3824463,53.58429,437.5641,1.0238647,68.74237,496.78802
1.561655092299E13,-0.2029419,53.87726,439.01062,1.0238647,68.74237,496.78802
1.5616571064592E13,-0.90179443,53.92914,439.2578,1.0238647,68.74237,496.78802
1.5616591206194E13,-1.0375977,53.92914,439.2578,1.0238647,68.74237,496.78802
1.5616611347795E13,-0.26245117,55.014038,440.32135,1.0238647,68.74237,496.78802
1.5616631489397E13,-0.48828125,54.19464,440.44342,1.0238647,68.74237,496.78802
1.5616651630998E13,-0.5187988,54.10309,440.44342,1.0238647,68.74237,496.78802
1.56166717726E13,-1.8188477,54.751587,440.44342,1.0238647,68.74237,496.78802
1.5616691914201E13,-1.9012451,54.133606,440.44342,1.0238647,68.74237,496.78802
1.5616712055803E13,-1.9012451,54.10309,440.44342,1.0238647,68.74237,496.78802
1.5616732197404E13,-2.7511597,52.57263,439.61182,1.0238647,68.74237,496.78802
1.5616752339006E13,-1.2161255,53.06244,440.7791,1.0238647,68.74237,496.78802
1.5616772480608E13,-1.2161255,53.07007,440.78064,1.0238647,68.74237,496.78802
1.5616792622209E13,-1.7562866,53.58429,440.60516,1.0238647,68.74237,496.78802
1.5616812763811E13,-2.7648926,53.58429,440.27405,1.0238647,68.74237,496.78802
1.5616832905412E13,-2.784729,53.564453,440.31067,1.0238647,68.74237,496.78802
1.5616853047014E13,-3.1478882,53.248596,440.89355,1.0238647,68.74237,496.78802
1.5616873188615E13,-3.630066,53.411865,440.10468,1.0238647,68.74237,496.78802
1.5616893330217E13,-3.630066,53.477478,439.97345,1.0238647,68.74237,496.78802
1.5616913471819E13,-3.591919,53.907776,438.78784,1.0238647,68.74237,496.78802
1.561693361342E13,-3.2836914,52.374268,439.08844,1.0238647,68.74237,496.78802
1.5616953755022E13,-3.3081055,52.301025,439.11285,1.0238647,68.74237,496.78802
1.5616973896623E13,-3.6148071,51.698303,439.36157,1.0238647,68.74237,496.78802
1.5616994038225E13,-4.4937134,50.81787,439.9353,1.0238647,68.74237,496.78802
1.5617014179826E13,-4.3045044,51.449585,439.75067,1.0238647,68.74237,496.78802
1.5617034321428E13,-3.4240723,53.96881,438.95264,1.0238647,68.74237,496.78802
1.5617054463029E13,-3.2836914,52.719116,439.08844,1.0238647,68.74237,496.78802
1.5617074604631E13,-3.6727905,52.79541,439.08844,1.0238647,68.74237,496.78802
1.5617094746233E13,-5.0964355,52.56958,439.08844,1.0238647,68.74237,496.78802
1.5617114887834E13,-5.3588867,50.99182,439.08844,1.0238647,68.74237,496.78802
1.5617135029436E13,-5.0369263,51.68457,438.77258,1.0238647,68.74237,496.78802
1.5617155171037E13,-4.1488647,52.999878,438.38043,1.0238647,68.74237,496.78802
1.5617175312639E13,-4.1488647,51.509094,439.59656,1.0238647,68.74237,496.78802
1.561719545424E13,-4.470825,51.509094,439.4928,1.0238647,68.74237,496.78802
1.5617215595842E13,-4.737854,51.509094,438.8199,1.0238647,68.74237,496.78802
1.5617235737444E13,-3.8024902,51.509094,437.90283,1.0238647,68.74237,496.78802
1.5617255879045E13,-4.109192,51.6922,438.562,1.0238647,68.74237,496.78802
1.5617276020647E13,-4.032898,52.409363,439.5172,1.0238647,68.74237,496.78802
1.5617296162248E13,-2.9388428,53.06549,439.08844,1.0238647,68.74237,496.78802
1.561731630385E13,-2.734375,52.722168,439.5584,1.0238647,68.74237,496.78802
1.5617336445451E13,-2.7053833,52.05841,439.4394,1.0238647,68.74237,496.78802
1.5617356587053E13,-3.111267,51.85547,438.24158,1.0238647,68.74237,496.78802
1.5617376728654E13,-3.491211,51.779175,438.46588,1.0238647,68.74237,496.78802
1.5617396870256E13,-3.1921387,51.838684,439.05792,1.0238647,68.74237,496.78802
1.5617417011858E13,-2.2476196,52.027893,439.4272,1.0238647,68.74237,496.78802
1.5617437153459E13,-2.9144287,52.861023,439.26392,1.0238647,68.74237,496.78802
1.5617457295061E13,-3.8879395,54.01306,439.00452,1.0238647,68.74237,496.78802
1.5617477436662E13,-4.1488647,54.275513,438.91907,1.0238647,68.74237,496.78802
1.5617497578264E13,-3.604126,53.364563,439.27612,1.0238647,68.74237,496.78802
1.5617517719865E13,-3.2058716,53.01361,439.68964,1.0238647,68.74237,496.78802
1.5617537861467E13,-3.2836914,53.411865,439.76593,1.0238647,68.74237,496.78802
1.5617558003069E13,-3.2836914,53.2135,439.95972,1.0238647,68.74237,496.78802
1.561757814467E13,-4.2922974,52.459717,440.10468,1.0238647,68.74237,496.78802
1.5617598286272E13,-5.012512,52.027893,440.10468,1.0238647,68.74237,496.78802
1.5617618427873E13,-4.0634155,53.189087,439.5874,1.0238647,68.74237,496.78802
1.5617638569475E13,-2.7023315,53.60565,440.2115,1.0238647,68.74237,496.78802
1.5617658711076E13,-2.2476196,53.411865,440.78217,1.0238647,68.74237,496.78802
1.5617678852678E13,-3.0395508,52.84424,440.00702,1.0238647,68.74237,496.78802
1.5617698994279E13,-3.6895752,52.7771,439.59656,1.0238647,68.74237,496.78802
1.5617719135881E13,-3.8024902,52.893066,439.59656,1.0238647,68.74237,496.78802
1.5617739277483E13,-3.6834717,52.529907,439.47906,1.0238647,68.74237,496.78802
1.5617759419084E13,-2.5238037,52.98767,439.06708,1.0238647,68.74237,496.78802
1.5617779560686E13,-2.0736694,53.237915,438.91907,1.0238647,68.74237,496.78802
1.5617799702287E13,-2.458191,53.87726,439.79797,1.0238647,68.74237,496.78802
1.5617819843889E13,-3.1158447,54.362488,439.33716,1.0238647,68.74237,496.78802
1.561783998549E13,-3.2836914,54.447937,439.08844,1.0238647,68.74237,496.78802
1.5617860127092E13,-1.2542725,54.312134,439.7522,1.0238647,68.74237,496.78802
1.5617880268694E13,-1.5197754,54.275513,439.66522,1.0238647,68.74237,496.78802
1.5617900410295E13,-1.7288208,54.275513,439.59656,1.0238647,68.74237,496.78802
1.5617920551897E13,-1.0147095,54.9881,438.3377,1.0238647,68.74237,496.78802
1.5617940693498E13,-0.71868896,54.701233,439.07013,1.0238647,68.74237,496.78802
1.56179608351E13,-0.69122314,54.62036,439.2578,1.0238647,68.74237,496.78802
1.5617980976701E13,-0.541687,55.67169,440.2893,1.0238647,68.74237,496.78802
1.5618001118303E13,-1.5899658,55.677795,440.29388,1.0238647,68.74237,496.78802
1.5618021259904E13,-1.7288208,55.65796,440.27405,1.0238647,68.74237,496.78802
1.5618041401506E13,-0.30975342,56.13098,439.50195,1.0238647,68.74237,496.78802
1.5618061543108E13,-0.65460205,54.73175,439.58435,1.0238647,68.74237,496.78802
1.5618081684709E13,-0.69122314,54.62036,439.59656,1.0238647,68.74237,496.78802
1.5618101826311E13,-0.1953125,56.10962,438.78632,1.0238647,68.74237,496.78802
1.5618121967912E13,-1.3473511,55.67169,439.24408,1.0238647,68.74237,496.78802
1.5618142109514E13,-1.3824463,55.65796,439.2578,1.0238647,68.74237,496.78802
1.5618162251115E13,-1.0375977,55.31311,440.27405,1.0238647,68.74237,496.78802
1.5618182392717E13,0.3463745,57.733154,439.59656,1.0238647,68.74237,496.78802
1.5618202534319E13,0.35095215,57.67975,439.63013,1.0238647,68.74237,496.78802
1.561822267592E13,0.5477905,55.889893,440.72418,1.0238647,68.74237,496.78802
1.5618242817522E13,1.210022,57.214355,439.4272,1.0238647,68.74237,496.78802
1.5618262959123E13,1.121521,57.125854,439.41498,1.0238647,68.74237,496.78802
1.5618283100725E13,0.14801025,56.004333,439.28833,1.0238647,68.74237,496.78802
1.5618303242326E13,1.7288208,56.004333,439.59656,1.0238647,68.74237,496.78802
1.5618323383928E13,1.6082764,55.963135,439.59656,1.0238647,68.74237,496.78802
1.5618343525529E13,0.8911133,55.72357,439.66217,1.0238647,68.74237,496.78802
1.5618363667131E13,2.2476196,56.176758,440.10468,1.0238647,68.74237,496.78802
1.5618383808733E13,1.9454956,56.25763,440.13214,1.0238647,68.74237,496.78802
1.5618403950334E13,0.4043579,56.63452,440.21606,1.0238647,68.74237,496.78802
1.5618424091936E13,0.69122314,56.349182,439.9353,1.0238647,68.74237,496.78802
1.5618444233537E13,1.0040283,56.314087,439.76593,1.0238647,68.74237,496.78802
1.5618464375139E13,1.9866943,56.21338,439.12506,1.0238647,68.74237,496.78802
1.561848451674E13,1.0375977,56.349182,439.2578,1.0238647,68.74237,496.78802
1.5618504658342E13,1.1642456,56.643677,439.38293,1.0238647,68.74237,496.78802
1.5618524799944E13,1.197815,57.559204,440.02838,1.0238647,68.74237,496.78802
1.5618544941545E13,0.17242432,57.559204,440.78217,1.0238647,68.74237,496.78802
1.5618565083147E13,0.61798096,57.11212,440.73486,1.0238647,68.74237,496.78802
1.5618585224748E13,1.5197754,56.315613,440.71503,1.0238647,68.74237,496.78802
1.561860536635E13,1.0375977,57.040405,440.95154,1.0238647,68.74237,496.78802
1.5618625507951E13,1.0940552,56.98242,440.6723,1.0238647,68.74237,496.78802
1.5618645649553E13,1.3885498,56.80847,440.5136,1.0238647,68.74237,496.78802
1.5618665791154E13,1.7288208,56.695557,441.28876,1.0238647,68.74237,496.78802
1.5618685932756E13,1.3412476,56.178284,440.7837,1.0238647,68.74237,496.78802
1.5618706074358E13,0.22277832,55.914307,439.47754,1.0238647,68.74237,496.78802
1.5618726215959E13,-0.5187988,56.86798,438.7497,1.0238647,68.74237,496.78802
1.5618746357561E13,-0.44708252,57.22809,439.1037,1.0238647,68.74237,496.78802
1.5618766499162E13,0.24871826,57.28607,439.4516,1.0238647,68.74237,496.78802
1.5618786640764E13,1.0375977,56.695557,439.2578,1.0238647,68.74237,496.78802
1.5618806782365E13,0.55999756,57.01294,439.72473,1.0238647,68.74237,496.78802
1.5618826923967E13,-0.08239746,57.304382,440.83557,1.0238647,68.74237,496.78802
1.5618847065569E13,-0.17242432,57.214355,441.45813,1.0238647,68.74237,496.78802
1.561886720717E13,0.0,57.214355,440.26794,1.0238647,68.74237,496.78802
1.5618887348772E13,0.52948,57.0343,440.4892,1.0238647,68.74237,496.78802
1.5618907490373E13,0.86364746,56.86798,441.79688,1.0238647,68.74237,496.78802
1.5618927631975E13,0.76904297,57.528687,440.78064,1.0238647,68.74237,496.78802
1.5618947773576E13,0.5935669,57.980347,440.41138,1.0238647,68.74237,496.78802
1.5618967915178E13,0.5187988,57.90558,440.78217,1.0238647,68.74237,496.78802
1.5618988056779E13,0.11138916,57.2937,439.98413,1.0238647,68.74237,496.78802
1.5619008198381E13,0.66070557,57.077026,439.63318,1.0238647,68.74237,496.78802
1.5619028339983E13,1.210022,57.214355,439.76593,1.0238647,68.74237,496.78802
1.5619048481584E13,0.8804321,56.884766,440.0879,1.0238647,68.74237,496.78802
1.5619068623186E13,0.69122314,56.471252,440.9317,1.0238647,68.74237,496.78802
1.5619088764787E13,0.69122314,56.349182,441.28876,1.0238647,68.74237,496.78802
1.5619108906389E13,1.0406494,57.632446,439.3463,1.0238647,68.74237,496.78802
1.561912904799E13,0.3753662,56.93817,438.99536,1.0238647,68.74237,496.78802
1.5619149189592E13,0.0,56.349182,439.2578,1.0238647,68.74237,496.78802
1.5619169331194E13,0.8682251,56.22406,439.62402,1.0238647,68.74237,496.78802
1.5619189472795E13,-0.0579834,56.936646,440.51056,1.0238647,68.74237,496.78802
1.5619209614397E13,-0.5187988,57.214355,440.78217,1.0238647,68.74237,496.78802
1.5619229755998E13,0.27008057,56.687927,439.75067,1.0238647,68.74237,496.78802
1.56192498976E13,0.920105,57.461548,439.55994,1.0238647,68.74237,496.78802
1.5619270039201E13,1.0375977,57.733154,439.59656,1.0238647,68.74237,496.78802
1.5619290180803E13,0.062561035,56.480408,441.6397,1.0238647,68.74237,496.78802
1.5619310322404E13,0.95825195,56.459045,440.47394,1.0238647,68.74237,496.78802
1.5619330464006E13,1.210022,56.523132,440.10468,1.0238647,68.74237,496.78802
1.5619350605608E13,2.381897,55.6427,438.67035,1.0238647,68.74237,496.78802
1.5619370747209E13,0.8041382,56.378174,439.57977,1.0238647,68.74237,496.78802
1.5619390888811E13,0.5187988,56.523132,439.76593,1.0238647,68.74237,496.78802
1.5619411030412E13,1.5960693,56.67572,440.52124,1.0238647,68.74237,496.78802
1.5619431172014E13,3.7597656,57.164,440.1535,1.0238647,68.74237,496.78802
1.5619451313615E13,3.9749146,57.214355,440.10468,1.0238647,68.74237,496.78802
1.5619471455217E13,3.1677246,57.69806,438.9984,1.0238647,68.74237,496.78802
1.5619491596819E13,2.7816772,57.0755,441.16516,1.0238647,68.74237,496.78802
1.561951173842E13,2.7648926,57.040405,441.28876,1.0238647,68.74237,496.78802
1.5619531880022E13,3.6087036,57.884216,439.47144,1.0238647,68.74237,496.78802
1.5619552021623E13,5.1727295,56.704712,439.25934,1.0238647,68.74237,496.78802
1.5619572163225E13,5.1864624,56.707764,439.2563,1.0238647,68.74237,496.78802
1.5619592304826E13,5.5404663,58.750916,438.94348,1.0238647,68.74237,496.78802
1.5619612446428E13,6.05011,57.90558,440.10468,1.0238647,68.74237,496.78802
1.5619632588029E13,6.150818,57.8537,440.08942,1.0238647,68.74237,496.78802
1.5619652729631E13,8.035278,56.932068,439.83154,1.0238647,68.74237,496.78802
1.5619672871233E13,6.741333,57.90558,440.78217,1.0238647,68.74237,496.78802
